channel_id,playlist_id,topic,Channel,PublishedAt,avg_views,avg_likes,avg_comments,num_videos,subscribers_counts,category_of_topic,playlist_total_duration
UCSWj8mqQCcrcBlXPi4ThRDQ,PL2We04F3Y_43dAehLMT5GxJhtk3mJtkl5,Kubernetes,KodeKloud,2018-06-06T02:05:07Z,117660.0,1493.0,54.0,58.0,218000,DevOps & Cloud,17h 26m 13s
UCCLgKER7DNJc5sGXjMktsXg,PL6XT0grm_TfhFKUv_KI_DTVr0TCincl1r,Kubernetes,GauravSharma,2020-02-02T05:55:50Z,15271.0,15.0,33.0,66.0,99900,DevOps & Cloud,11h 15m 10s
UCdngmbVKX1Tgre699-XLlUA,PLy7NrYWoggjziYQIDorlXjTvvwweTYoNC,Kubernetes,TechWorldwithNana,2020-08-22T12:48:32Z,329562.0,7585.0,281.0,23.0,1250000,DevOps & Cloud,7h 13m 41s
UCSUpO7yPaveddS4JVMwuP6Q,PLneBjIzDLEClHPKYqLlVbw43Xt1jT6Mlg,Kubernetes,AWSwithAvinashReddy,2025-02-09T09:26:03Z,959.0,42.0,7.0,12.0,33200,DevOps & Cloud,4h 39m 48s
UCCuavXcwK5psq89d0wlDM_w,PLrFWmDe-rbloGXuycxXX6HNFRVcvRhQcq,Kubernetes,CloudTechBurner,2024-04-07T06:08:37Z,2718.0,72.0,16.0,23.0,16300,DevOps & Cloud,8h 54m 30s
UCORuRdpN2QTCKnsuEaeK-kQ,PLVz2XdJiJQxybsyOxK7WFtteH42ayn5i9,Kubernetes,JavaTechie,2021-11-26T13:05:16Z,45089.0,800.0,90.0,14.0,198000,DevOps & Cloud,7h 3m 21s
UCdngmbVKX1Tgre699-XLlUA,PLy7NrYWoggjwPggqtFsI_zMAwvG0SqYCb,Kubernetes,TechWorldwithNana,2019-10-11T11:28:57Z,242089.0,5897.0,217.0,66.0,1250000,DevOps & Cloud,8h 21m 10s
UCTt7pyY-o0eltq14glaG5dg,PLhW3qG5bs-L8EU_Oocu6RkNPpYpaamtXX,Kubernetes,AutomationStepbyStep,2019-10-24T04:47:14Z,80207.0,982.0,105.0,11.0,551000,DevOps & Cloud,1h 52m 34s
UCkw4JCwteGrDHIsyIIKo4tQ,PL9ooVrP1hQOF907pPru97cKY9nKwOrDTP,Kubernetes,edureka,2018-05-30T12:38:27Z,58150.0,602.0,18.0,30.0,4360000,DevOps & Cloud,28h 54m 20s
UCEcgJQsyF038rw4Pmn4Gpbg,PLwbWIFE49l8lF0RVW5y6pdWzZTOs2be94,Kubernetes,TheCloudWorld,2022-12-23T06:01:48Z,4476.0,121.0,13.0,8.0,8800,DevOps & Cloud,2h 21m 3s
UCngpmF3uSl2cgc93UI3eVmg,PL_CQI4_H9mdeFi-IORz_iiuhkMDMZ-7d2,Kubernetes,BashOps,2025-02-25T12:32:07Z,539.0,26.0,12.0,12.0,1820,DevOps & Cloud,6h 30m 46s
UCnnQ3ybuyFdzvgv2Ky5jnAA,PLdpzxOOAlwvLNOxX0RfndiYSt1Le9azze,AWS,AbhishekVeeramalla,2023-06-08T17:00:02Z,148908.0,2788.0,311.0,37.0,451000,DevOps & Cloud,24h 1m 25s
UCCLgKER7DNJc5sGXjMktsXg,PL6XT0grm_TfgtwtwUit305qS-HhDvb4du,AWS,GauravSharma,2022-10-17T04:00:24Z,29931.0,537.0,45.0,203.0,99900,DevOps & Cloud,30h 3m 5s
UCf9T51_FmMlfhiGpoes0yFA,PLinedj3B30sDZ17Fpe3xGUDRBkutaGyUp,AWS,PiyushGarg,2023-05-17T05:27:21Z,55055.0,1621.0,120.0,12.0,244000,DevOps & Cloud,4h 38m 47s
UCT9ME2x6FR2B_vGUM83UyfA,PLBGx66SQNZ8a_y_CMLHchyHz_R6-6i-i_,AWS,TechnicalGuftgu,2018-08-30T11:14:25Z,125264.0,4028.0,256.0,102.0,512000,DevOps & Cloud,43h 54m 39s
UCSUpO7yPaveddS4JVMwuP6Q,PLneBjIzDLECkYQ7dYpvWFSgEwTMeZkykF,AWS,AWSwithAvinashReddy,2023-05-15T14:08:55Z,13961.0,303.0,28.0,51.0,33200,DevOps & Cloud,36h 59m 50s
UCvk2Fst1h1a0StSnUcvGfBQ,PL9LY4jTSNS22SEsmIrwQNB4pTl0pFW_mE,AWS,NehraClasses,2023-09-14T08:41:40Z,3640.0,180.0,20.0,80.0,54400,DevOps & Cloud,65h 21m 9s
UCbg9O0JF3rVKev6wpI5_u5g,PLOa-edppsqFn4MFr5KDqm0Y92d2nGyGgQ,AWS,CloudChamp,2024-08-26T05:48:33Z,9545.0,271.0,89.0,9.0,148000,DevOps & Cloud,2h 12m 33s
UCd6MoB9NC6uYN2grvUNT-Zg,PLhr1KZpdzukf-xb0lmiU3G89GJXaDbAIF,AWS,AmazonWebServices,2023-07-14T17:33:18Z,26363.0,287.0,15.0,7.0,799000,DevOps & Cloud,6h 52m 49s
UCmbNDD-DifF92QNbKvlF_SA,PL0tP8lerTbX3mKdZYfJwXcKf6SOfmQcgl,AWS,MPrashant,2024-10-10T14:47:27Z,22806.0,505.0,56.0,24.0,120000,DevOps & Cloud,10h 57m 1s
UC5dqjVbyPeUIq5eXjFLg8IQ,PLIm9KY-ideOsCuwMRoX1ltMZGuNZeBrRp,AWS,CloudFolksHUBHindi,2023-10-27T07:11:47Z,1056.0,30.0,7.0,305.0,6210,DevOps & Cloud,66h 23m 29s
UCXgGY0wkgOzynnHvSEVmE3A,PLRAV69dS1uWSj3ltu0ym1LwWg4509PZ0N,AWS,HiteshChoudhary,2024-01-11T10:17:05Z,16656.0,610.0,170.0,12.0,988000,DevOps & Cloud,3h 50m 0s
UCC1RVMyl0nwjWFydWUNTsYw,PLOlK8ytA0MgjYGVrz0hS4w3UPQ1-VV2uX,AWS,learnbydoingit,2022-12-28T06:18:21Z,3305.0,43.0,6.0,140.0,34100,DevOps & Cloud,18h 52m 42s
UCGWZY-0pONnKmF98dhZy9CQ,PLt1SIbA8guuvfvUDVLpJepmbnYpOfYCIB,AWS,StephaneMaarek,2020-06-08T13:17:31Z,45072.0,307.0,12.0,32.0,118000,DevOps & Cloud,2h 4m 51s
UCHHB2C8-Oj4hJIK6UkW2htw,PL6AWKM9Tp1mIKI4ysXi3AyMSLYtd4NFw8,AWS,HanzalaAnsari,2023-11-12T14:29:27Z,51008.0,1505.0,112.0,13.0,1,DevOps & Cloud,4h 52m 10s
UCd6MoB9NC6uYN2grvUNT-Zg,PLhr1KZpdzukfWyXL8pfR6TPEZvHahr7iV,AWS,AmazonWebServices,2023-08-09T19:58:32Z,8423.0,117.0,3.0,10.0,799000,DevOps & Cloud,2h 2m 18s
UCnnQ3ybuyFdzvgv2Ky5jnAA,PLdpzxOOAlwvIcxgCUyBHVOcWs0Krjx9xR,Azure,AbhishekVeeramalla,2023-12-28T14:12:24Z,79408.0,1238.0,183.0,29.0,451000,DevOps & Cloud,21h 35m 50s
UCdmEIMC3LBil4o0tjaTbj0w,PLGjZwEtPN7j-Q59JYso3L4_yoCjj2syrM,Azure,AdamMarczakAzureforEveryone,2020-07-18T09:45:30Z,337077.0,5543.0,218.0,40.0,221000,DevOps & Cloud,7h 15m 9s
UCT9ME2x6FR2B_vGUM83UyfA,PLBGx66SQNZ8ZS9VhxzfWpne4c3ces9IHA,Azure,TechnicalGuftgu,2018-12-03T05:50:59Z,79165.0,2239.0,240.0,36.0,512000,DevOps & Cloud,13h 9m 28s
UCi9LAltQPuSpLrF-V2OCV9w,PLeqch-0_f39EHFSfMsRsk9F_TAPjsQbXV,Azure,TeachMeCloud,2024-02-13T15:04:22Z,8266.0,119.0,14.0,46.0,107000,DevOps & Cloud,16h 38m 34s
UCCuavXcwK5psq89d0wlDM_w,PLrFWmDe-rblqrdHSN6_lYEcUGtv8teSO1,Azure,CloudTechBurner,2023-05-01T10:23:58Z,7780.0,110.0,20.0,43.0,16300,DevOps & Cloud,10h 46m 24s
UCpIn7ox7j7bH_OFj7tYouOQ,PLlVtbbG169nED0_vMEniWBQjSoxTsBYS3,Azure,JohnSavillsTechnicalTraining,2022-01-02T10:47:29Z,72524.0,860.0,53.0,65.0,316000,DevOps & Cloud,13h 37m 30s
UCCktnahuRFYIBtNnKT5IYyg,PLVHgQku8Z936K1rtxEJaBgrWolp282ayK,Azure,Intellipaat,2017-11-19T12:39:39Z,62744.0,821.0,40.0,86.0,11700000,DevOps & Cloud,205h 35m 26s
UCCTVrRB5KpIiK6V2GGVsR1Q,PL6n9fhu94yhVIhqTz-LBfwgz_Amz7rRLp,Azure,kudvenkat,2020-10-28T21:11:50Z,51493.0,593.0,34.0,34.0,843000,DevOps & Cloud,4h 50m 25s
UCkw4JCwteGrDHIsyIIKo4tQ,PL9ooVrP1hQOHdFketT6JzY-71nBgIu-n0,Azure,edureka,2017-05-12T15:48:33Z,154337.0,1583.0,26.0,59.0,4360000,DevOps & Cloud,71h 29m 41s
UCdEKYQhxYbVcdrp2md5yZ0A,PL0AYtrUw-NRSPOgJ2h62aNrhs-IrVv3vl,Azure,TheTechBlackBoard,2022-09-02T15:51:43Z,12348.0,336.0,17.0,29.0,59600,DevOps & Cloud,7h 25m 20s
UCi9LAltQPuSpLrF-V2OCV9w,PLeqch-0_f39HdfH7OA7a8luUPG4sH9oDE,Azure,TeachMeCloud,2022-09-23T14:22:19Z,7225.0,83.0,8.0,28.0,107000,DevOps & Cloud,8h 2m 44s
UC7YJ5BOAIwjoG_myMcebbPA,PLL_eI4f8ZJgyA87qeHS1DQ7FNKdjgrHQW,Azure,VishmitaDataLab,2023-12-03T16:46:06Z,367.0,8.0,2.0,42.0,1820,DevOps & Cloud,9h 21m 46s
UC0m-80FnNY2Qb7obvTL_2fA,PLLasX02E8BPBCI6f6nOa4hKwOQ1hKKD-8,Azure,MicrosoftAzure,2015-06-24T03:11:02Z,29161.0,263.0,0.0,21.0,340000,DevOps & Cloud,3h 27m 53s
UC0m-80FnNY2Qb7obvTL_2fA,PLLasX02E8BPD9JlGzsmFEAncj6oJptiQ7,Azure,MicrosoftAzure,2024-01-02T14:45:07Z,2091.0,34.0,0.0,35.0,340000,DevOps & Cloud,8h 52m 31s
UCpIn7ox7j7bH_OFj7tYouOQ,PLlVtbbG169nGL0hj1CeL2Zjmr73SmXIpc,Azure,JohnSavillsTechnicalTraining,2023-02-22T21:31:45Z,11424.0,344.0,24.0,115.0,316000,DevOps & Cloud,23h 7m 57s
UCkw4JCwteGrDHIsyIIKo4tQ,PL9ooVrP1hQOFUm7TmkH1zk5xy75GAxV44,Google Cloud Platform,edureka,2018-01-03T14:31:27Z,76553.0,903.0,16.0,47.0,4360000,DevOps & Cloud,35h 30m 18s
UCJS9pqu9BzkAMNTmzNMNhvg,PLIivdWyY5sqKh1gDR0WpP9iIOY00IE0xL,Google Cloud Platform,GoogleCloudTech,2019-02-08T19:21:00Z,95962.0,1257.0,26.0,24.0,1220000,DevOps & Cloud,2h 16m 13s
UCsvqVGtbbyHaMoevxPAq9Fg,PLEiEAq2VkUUI0xT8VNpjBuWvmnLHxPcsE,Google Cloud Platform,Simplilearn,2016-11-15T06:25:24Z,87124.0,837.0,21.0,17.0,5070000,DevOps & Cloud,12h 40m 30s
UC1RauiosDyz3K16X1wkaeiA,PLcnJIHtHiTA2Jp3klIkeHiwqGrxjXBzh6,Google Cloud Platform,ITkFunde,2020-02-29T14:06:12Z,90041.0,2036.0,90.0,19.0,474000,DevOps & Cloud,5h 46m 49s
UCT9ME2x6FR2B_vGUM83UyfA,PLBGx66SQNZ8YWRUw6yicKtD4AIpUl_YiJ,Google Cloud Platform,TechnicalGuftgu,2022-03-10T17:05:11Z,37790.0,1373.0,133.0,53.0,512000,DevOps & Cloud,35h 34m 13s
UC9JWnvl5ZjZv09F5RqiLptw,PLLhBy6YSIT0A63_RuqW6naWa66xzYVtP5,Google Cloud Platform,SCALER,2023-04-06T13:56:19Z,17492.0,291.0,10.0,6.0,323000,DevOps & Cloud,11h 7m 31s
UCCuavXcwK5psq89d0wlDM_w,PLrFWmDe-rblr-LbFX3VUIxDdmG0-yLtf_,Google Cloud Platform,CloudTechBurner,2023-03-18T19:25:07Z,5126.0,76.0,13.0,29.0,16300,DevOps & Cloud,11h 11m 32s
UCZ50rYSkYQG31YDEJm9Di_g,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,Google Cloud Platform,Coursera,2019-01-25T22:44:28Z,14643.0,53.0,0.0,12.0,290000,DevOps & Cloud,0h 17m 41s
UCvBbK0IUpz_-JLfbshRSZ5Q,PLQPlSzdsg7RckNFeqmxVD_hRe7o1CkYTX,Google Cloud Platform,Debuggers,2022-10-10T18:45:11Z,1829.0,22.0,1.0,26.0,1390,DevOps & Cloud,4h 14m 53s
UC-Y-SRTsxfCl7fZBtzY-kTQ,PLac8FqpClq3B6V2yJBPJ3PY2YWd36WzZ5,Google Cloud Platform,Cloud4GreenTechnologies,2020-11-20T07:17:59Z,3210.0,26.0,3.0,12.0,1730,DevOps & Cloud,27h 51m 55s
UCsWI7VPIESAQ6AfLkvHMJ4Q,PLS5XocZJffOADV-pm4f7DaPh5P-b6cFi2,Google Cloud Platform,i27Academy,2020-05-31T16:56:17Z,4228.0,66.0,6.0,48.0,13500,DevOps & Cloud,10h 34m 7s
UCpILXvnhqXLOP8C52wsg7oA,PLe61-EtQTlGs9OX8SefZ8Z6AouPuUInSa,Google Cloud Platform,SkillUpWithStan,2022-12-06T16:48:46Z,1840.0,25.0,5.0,10.0,11300,DevOps & Cloud,2h 13m 55s
UCiErM_7VfLBYOgmtcmYNuNQ,PL5A2wrVrEHDo7CXHS0mM0qyRYon_txx6J,Google Cloud Platform,TalentMappingServices,2020-07-21T06:52:49Z,427.0,2.0,0.0,61.0,68,DevOps & Cloud,3h 10m 35s
UC7zzQh8YoAs4MnnZz9Xu9KQ,PLXgVtmIQkys3tF8v3QJ-bQGWzk10c8roJ,Google Cloud Platform,CloudSprint,2022-09-29T08:10:33Z,12352.0,155.0,18.0,19.0,3450,DevOps & Cloud,4h 37m 13s
UCJS9pqu9BzkAMNTmzNMNhvg,PLIivdWyY5sqLmnGdKSdQIXq2sd_1bWSnx,Google Cloud Platform,GoogleCloudTech,2020-11-02T18:28:26Z,89349.0,1553.0,26.0,9.0,1220000,DevOps & Cloud,1h 5m 38s
UC46vj6mN-6kZm5RYWWqebsg,PLUDwpEzHYYLuMNNTu0EdWBeBtXdRhj4Lv,Git,SDETQA,2021-05-18T07:23:42Z,63867.0,826.0,62.0,13.0,771000,Version Control,5h 56m 14s
UC1J-YH25LCjvLnFjy7WDqGA,PL_euSNU_eLbegnt7aR8I1gXfLhKZbxnYX,Git,LeelaWebDev,2021-04-04T17:20:02Z,13737.0,189.0,10.0,65.0,50500,Version Control,10h 48m 39s
UCSNkfKl4cU-55Nm-ovsvOHQ,PLDoPjvoNmBAw4eOj58MZPakHjaO3frVMF,Git,ElzeroWebSchool,2019-06-11T01:18:42Z,135138.0,4177.0,117.0,40.0,1640000,Version Control,2h 30m 19s
UCXgGY0wkgOzynnHvSEVmE3A,PLRAV69dS1uWT4v4iK1h6qejyhGObFH9_o,Git,HiteshChoudhary,2024-03-26T12:10:45Z,27959.0,870.0,66.0,9.0,988000,Version Control,3h 43m 22s
UCeVMnSShP_Iviwkknt83cww,PLu0W_9lII9agwhy658ZPA0MTStKUJTWPi,Git,CodeWithHarry,2019-10-22T05:16:21Z,144762.0,4834.0,170.0,38.0,7330000,Version Control,5h 4m 36s
UC0T6MVd3wQDB5ICAe45OxaQ,PLjVLYmrlmjGdIVmcu5nfgE68jANQetnOX,Git,WsCubeTech,2021-08-11T10:57:42Z,15336.0,334.0,12.0,17.0,3910000,Version Control,5h 44m 26s
UCW5YeuERMmlnqo4oq8vwUpg,PL4cUxeGkcC9goXbgTDQ0n_4TBzOO0ocPR,Git,NetNinja,2017-06-06T05:16:08Z,288471.0,4724.0,166.0,24.0,1740000,Version Control,1h 39m 28s
UCplaxHFthZit62MCua7zh8Q,PLu8vQX-5D1iVYoxsTJvHJJDvR4CpgkIDe,Git,WeAreICT,2023-03-15T18:10:52Z,14231.0,299.0,14.0,9.0,2270,Version Control,8h 16m 59s
UCK0gwZDfvx-5jXfhi2cTCdA,PLA3GkZPtsafYYWC-N6vicOLP0w-4fiQ2S,Git,EngineeringDigest,2024-03-26T06:22:27Z,4751.0,107.0,6.0,36.0,153000,Version Control,2h 49m 39s
UCeVMnSShP_Iviwkknt83cww,PLu0W_9lII9ahVQekD7ePHmnirTePXwIln,Git,CodeWithHarry,2018-08-07T13:39:42Z,120340.0,2991.0,93.0,22.0,7330000,Version Control,1h 27m 51s
UCTt7pyY-o0eltq14glaG5dg,PLhW3qG5bs-L8OlICbNX9u4MZ3rAt5c5GG,Git,AutomationStepbyStep,2016-10-12T00:32:01Z,174486.0,2466.0,290.0,12.0,551000,Version Control,2h 59m 27s
UCj_iGliGCkLcHSZ8eqVNPDQ,PLjwdMgw5TTLXuY5i7RW0QqGdW0NZntqiP,Git,Grafikartfr,2015-03-04T09:54:22Z,80378.0,557.0,17.0,17.0,317000,Version Control,3h 29m 52s
UCvjgXvBlbQiydffZU7m1_aw,PLRqwX-V7Uu6ZF9C0YMKuns9sLDzK6zoiV,Git,TheCodingTrain,2016-04-20T04:10:01Z,278863.0,5324.0,220.0,11.0,1740000,Version Control,2h 26m 34s
UCdEov4L0bpJ_h6W3sJxkfUA,PLPTV0NXA_ZSj6wNbdjyP96NZR7a9st0hn,Git,Vizuara,2024-10-21T13:56:06Z,762.0,25.0,2.0,20.0,122000,Version Control,6h 55m 32s
UCrWvhVmt0Qac3HgsjQK62FQ,PLHz_AreHm4dm7ZULPAmadvNhH6vk9oNZA,Git,CursoemVdeo,2020-03-23T20:05:15Z,152261.0,12204.0,331.0,26.0,2480000,Version Control,9h 17m 10s
UCSNkfKl4cU-55Nm-ovsvOHQ,PLDoPjvoNmBAw4eOj58MZPakHjaO3frVMF,GitHub,ElzeroWebSchool,2019-06-11T01:18:42Z,135138.0,4177.0,117.0,40.0,1640000,Version Control,2h 30m 19s
UCeVMnSShP_Iviwkknt83cww,PLu0W_9lII9agwhy658ZPA0MTStKUJTWPi,GitHub,CodeWithHarry,2019-10-22T05:16:21Z,144762.0,4834.0,170.0,38.0,7330000,Version Control,5h 4m 36s
UCW5YeuERMmlnqo4oq8vwUpg,PL4cUxeGkcC9goXbgTDQ0n_4TBzOO0ocPR,GitHub,NetNinja,2017-06-06T05:16:08Z,288471.0,4724.0,166.0,24.0,1740000,Version Control,1h 39m 28s
UCEXwc6mNh7Lakj6lX-7a2Mg,PLgH5QX0i9K3qAW8DT6I0XOxC23qnA4FL-,GitHub,AnisulIslam,2021-11-05T16:35:44Z,27213.0,603.0,52.0,31.0,497000,Version Control,5h 39m 3s
UCpGQisjfG8w-E21cG4ScEOA,PLNMnAEqLBwmqnr-hhIa2z-2janfklDV4A,GitHub,HabluProgrammer,2021-06-19T12:41:28Z,34269.0,473.0,36.0,7.0,224000,Version Control,1h 27m 1s
UCrWvhVmt0Qac3HgsjQK62FQ,PLHz_AreHm4dm7ZULPAmadvNhH6vk9oNZA,GitHub,CursoemVdeo,2020-03-23T20:05:15Z,152261.0,12204.0,331.0,26.0,2480000,Version Control,9h 17m 10s
UCkXmLjEr95LVtGuIm3l2dPg,PLFIM0718LjIVknj6sgsSceMqlq242-jNf,GitHub,WebProgrammingUNPAS,2019-04-16T06:09:34Z,169870.0,3984.0,194.0,14.0,943000,Version Control,4h 40m 5s
UCK0gwZDfvx-5jXfhi2cTCdA,PLA3GkZPtsafYYWC-N6vicOLP0w-4fiQ2S,GitHub,EngineeringDigest,2024-03-26T06:22:27Z,4751.0,107.0,6.0,36.0,153000,Version Control,2h 49m 39s
UCeVMnSShP_Iviwkknt83cww,PLu0W_9lII9ahVQekD7ePHmnirTePXwIln,GitHub,CodeWithHarry,2018-08-07T13:39:42Z,120340.0,2991.0,93.0,22.0,7330000,Version Control,1h 27m 51s
UC7c3Kb6jYCRj4JOHHZTxKsQ,PL0lo9MOBetEHEHi9h0k_lPn0XZdEeYZDS,GitHub,GitHub,2023-05-16T15:26:59Z,60152.0,774.0,43.0,37.0,465000,Version Control,4h 50m 7s
UCzvRaprYPhvAplMK36Gu0kw,PLFyjjoCMAPtzLkETfU8esDVRpzDuXkgz_,GitHub,TheTechBrothers,2023-11-21T11:48:24Z,3698.0,103.0,21.0,14.0,42500,Version Control,3h 13m 21s
UCh9nVJoWXmFb7sLApWGcLPQ,PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW,GitHub,codebasics,2016-07-10T21:47:16Z,192171.0,2062.0,110.0,10.0,1260000,Version Control,1h 32m 35s
UCcr6AfS_Dkl8MIQt9yiCn7g,PLdKVEanRftb-H1p8ar5gt7EBPixFlVt-y,GitHub,NicoDevelop,2023-01-13T07:23:23Z,4391.0,65.0,2.0,13.0,18400,Version Control,2h 21m 12s
UCX9_cAXxwMtHD7v9OUeyRkw,PLzdlNxYnNoafZq1AKcqiGvj0gkzrjmgq7,GitHub,CodeHouse,2023-04-16T15:50:07Z,2041.0,59.0,14.0,33.0,1660,Version Control,13h 25m 3s
UCsMica-v34Irf9KVTh6xx-g,PLlrxD0HtieHgr23PS05FIncnih4dH9Na5,GitHub,MicrosoftDeveloper,2023-03-09T19:16:24Z,26104.0,107.0,4.0,6.0,587000,Version Control,0h 31m 3s
UCNM-OM9eai9L2sj9F04Qybw,PLp-DgE7PmpnEZQoxRIogBhc40CyXYFRfA,Bitbucket,DETechieKart,2020-12-12T16:25:47Z,15954.0,96.0,5.0,10.0,365,Version Control,0h 51m 14s
UCL1yMVRMh3vxitPiVaXfkoA,PLaD4FvsFdarRipSwRNiBKt6CZTrK_ndLn,Bitbucket,Atlassian,2015-12-10T23:35:40Z,48733.0,194.0,9.0,11.0,235000,Version Control,0h 56m 7s
UC93ebU7zY3-oOTmj8ReKwMA,PLwIi8rEnGr6zrAmbrfad597n7lFTper_S,Bitbucket,KKHindiGyan,2021-05-02T10:09:55Z,9804.0,100.0,6.0,28.0,9960,Version Control,4h 46m 54s
UCL1yMVRMh3vxitPiVaXfkoA,PLaD4FvsFdarSyyGl3ooAm-ZyAllgw_AM5,Bitbucket,Atlassian,2015-12-11T00:21:51Z,49353.0,268.0,11.0,23.0,235000,Version Control,9h 37m 4s
UCGJ-URmptb0zxVFTnWpxaDQ,PLwmhPAkttCQuh0vS0KqrIQp0sBT5yXbTt,Bitbucket,SabeloGumede,2018-11-14T11:18:50Z,73869.0,658.0,36.0,11.0,6,Version Control,3h 16m 19s
UCL1yMVRMh3vxitPiVaXfkoA,PLaD4FvsFdarRc-Ic3qHH0Y1cZDK1P9gjG,Bitbucket,Atlassian,2022-04-01T17:47:49Z,5758.0,42.0,3.0,10.0,235000,Version Control,3h 5m 2s
UCThb3-PkW7x0z919BfuQh9g,PL_oElRsYIzX98WxuSYaocChJPdKxkMnNy,Bitbucket,AtlassianDeveloper,2024-04-10T05:13:40Z,773.0,7.0,2.0,11.0,2500,Version Control,4h 57m 43s
UCaPO3BWDIb4oS9HTn7pcPrQ,PLow_PJcYmu3l_VXgmptQP3BmvOuocWvo5,Bitbucket,prak,2018-11-20T13:39:02Z,166224.0,4287.0,214.0,9.0,0,Version Control,3h 23m 21s
UCq-yJPXkRM3LdRYgFcFqZJg,PLw3QFYXl64bgJH6tuNFkNCIrU5sy96Bev,Bitbucket,SchoolofEngineering,2018-09-13T17:14:36Z,2716.0,12.0,0.0,6.0,2090,Version Control,0h 31m 16s
UCLgzXoXJ-TGO-y7Eh9quDUQ,PLR-uH0PJFszGsYqethmS8jdY8mgcL_UIz,Bitbucket,Mend,2021-11-21T00:23:10Z,684.0,3.0,0.0,12.0,1020,Version Control,1h 17m 17s
UC6qijksZcyGtTQZo54ouT2A,PL1FWK-sgJ9elQBDq5EtQ8AJFTlfqCJfEX,Bitbucket,BashirShallah,2017-05-12T16:45:09Z,1787.0,45.0,2.0,18.0,23300,Version Control,1h 33m 57s
UCCuW51YWo1yF9XdOkPz9xWw,PLuQPO0FOGNuZBHWYPRsA4RMkdNi1Wxp-5,Bitbucket,ITEAcademy,2020-04-24T18:35:47Z,1280.0,15.0,0.0,8.0,704,Version Control,0h 56m 15s
UCWeRdzJ01I4nhS7gMOh6jIg,PLQsodFziuU4cIPmywD8XGIhbqJbTpT8Y8,Bitbucket,harishGarg,2020-11-17T07:01:16Z,61.0,0.0,0.0,7.0,7,Version Control,1h 3m 14s
UCeoQAYgfVLrIAoCOXZgO9WA,PLraRC59GS-2pfTkbrGLJdEc_OM4oOexax,Bitbucket,AndrewHartz,2016-07-09T23:54:39Z,119445.0,304.0,32.0,6.0,14,Version Control,2h 3m 34s
UC8i9xxHCm1qolf1SZ9zQ8Eg,PLXPl5z_wPE_WMz2dqOuWnfdygYTveHJjb,Bitbucket,saikumarkalakota,2019-06-28T21:05:12Z,724438.0,9629.0,199.0,7.0,1,Version Control,8h 21m 16s
UCTt7pyY-o0eltq14glaG5dg,PLhW3qG5bs-L8YSnCiyQ-jD8XfHC2W1NL_,GitLab,AutomationStepbyStep,2019-09-18T11:37:11Z,429281.0,4456.0,397.0,7.0,551000,Version Control,1h 35m 8s
UCck6BsJ0H8C8C8JVgSS1b8Q,PL_OdF9Z6GmVaZoIcWT0NDWJwUa-JbKWYm,GitLab,S3CloudHub,2022-02-10T16:09:37Z,14988.0,160.0,10.0,12.0,39100,Version Control,3h 10m 15s
UCck6BsJ0H8C8C8JVgSS1b8Q,PL_OdF9Z6GmVahGQpiHZyurTFaPGB107pn,GitLab,S3CloudHub,2022-01-28T05:31:42Z,22538.0,184.0,11.0,16.0,39100,Version Control,3h 32m 14s
UCCymWVaTozpEng_ep0mdUyw,PLZMWkkQEwOPmGolqJPsAm_4fcBDDc2to_,GitLab,LambdaTest,2021-09-06T13:09:52Z,79503.0,934.0,46.0,8.0,32300,Version Control,6h 57m 42s
UC5dqjVbyPeUIq5eXjFLg8IQ,PLIm9KY-ideOsKeG-6_HTml54kou4xvchK,GitLab,CloudFolksHUBHindi,2024-05-24T14:14:22Z,243.0,8.0,4.0,49.0,6210,Version Control,7h 12m 1s
UC9AL2A0O1oWQJsRTT9Q1cPw,PLdsu0umqbb8OZX5xrIofC-5tC1FgVbJAx,GitLab,DevOpsHint,2021-08-12T09:05:41Z,5508.0,45.0,5.0,8.0,22100,Version Control,1h 59m 8s
UCfU_yizpB5xP_MwZYTfbqsw,PLKV6WevXj-lVNF71Nh5ce6LA5UeOKKyy6,GitLab,9raytifclick,2024-11-29T14:55:47Z,400.0,11.0,1.0,41.0,49400,Version Control,9h 43m 30s
UCyU5wkjgQYGRB0hIHMwm2Sg,PLLnpHn493BHGgDmJGfCzRYRkFYWcRrxDT,GitLab,Syntax,2016-05-20T20:01:39Z,90709.0,443.0,19.0,11.0,389000,Version Control,1h 15m 28s
UCs_AZuYXi6NA9tkdbhjItHQ,PLn6POgpklwWrRoZZXv0xf71mvT4E0QDOF,GitLab,xavki,2021-10-19T16:55:32Z,7900.0,118.0,9.0,35.0,133000,Version Control,10h 58m 27s
UC9AL2A0O1oWQJsRTT9Q1cPw,PLdsu0umqbb8PGnVWX3AV7zPI8VPRYtgOv,GitLab,DevOpsHint,2021-08-24T08:47:29Z,5020.0,49.0,5.0,54.0,22100,Version Control,18h 11m 0s
UCoOq-DtESvayx5yJE5H6-qQ,PLVx1qovxj-am2q9M8mC2CmMUfrxZGoZ9J,GitLab,Thetips4you,2021-07-04T18:12:22Z,31335.0,474.0,37.0,10.0,110000,Version Control,5h 14m 33s
